Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
United Kingdom,GBR,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,..,..,..,..,..
United Kingdom,GBR,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,13.200978246274,..
United Kingdom,GBR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,55.7799987792969,56.1440010070801,56.4249992370605,56.5530014038086,56.773998260498
United Kingdom,GBR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,68.4860000610352,68.3960037231445,68.254997253418,68.1869964599609,68.1750030517578
United Kingdom,GBR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,61.9770011901855,62.1240005493164,62.2039985656738,62.2400016784668,62.351001739502
United Kingdom,GBR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,79.810302734375,80.693603515625,80.5154037475586,80.3990020751953,80.3992004394531
United Kingdom,GBR,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,87.7884979248047,87.7313995361328,87.1171035766602,87.4369964599609,87.4442977905273
United Kingdom,GBR,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,83.6755981445313,84.0663986206055,83.6852035522461,83.7657012939453,83.7750015258789
United Kingdom,GBR,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,46.7958984375,46.6689987182617,47.7951011657715,47.5810012817383,49.2779998779297
United Kingdom,GBR,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,68.0188980102539,68.061897277832,67.5149993896484,67.0876007080078,68.2353973388672
United Kingdom,GBR,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,56.6151008605957,56.6384010314941,56.9580993652344,56.8886985778809,58.5559997558594
United Kingdom,GBR,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,70.0550003051758,69.7107009887695,69.3300018310547,69.272102355957,69.2317962646484
United Kingdom,GBR,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,78.9821014404297,78.7242965698242,78.7880020141602,78.706901550293,78.8884963989258
United Kingdom,GBR,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,74.713996887207,74.4399032592773,74.293098449707,74.1857986450195,74.2388000488281
United Kingdom,GBR,"Labor force, total",SL.TLF.TOTL.IN,32543044,32852108,33143711,33408045,33693492
United Kingdom,GBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.8,82.9,83.2,82.8,82.8
United Kingdom,GBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.1,79.2,79.5,79.2,79.2
United Kingdom,GBR,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.01772334894058,0.0175654215190124,0.0174444551171539,0.0173432025961854,..
United Kingdom,GBR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..
United Kingdom,GBR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..
United Kingdom,GBR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..
United Kingdom,GBR,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..
United Kingdom,GBR,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..
United Kingdom,GBR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..
United Kingdom,GBR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.80630182913261,9.04999218283716,8.85544418206898,8.96736814072049,9.01502614715651
United Kingdom,GBR,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-1.43605068367208,-0.987156788786521,2.91079868792978,-0.00885551975461851,0.233807641512925
United Kingdom,GBR,"Manufacturing, value added (constant 2005 US$)",NV.IND.MANF.KD,219644516895.024,217476281135.297,223806577873.142,223786758637.426,224309989179.814
United Kingdom,GBR,Market capitalization of listed companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..
United Kingdom,GBR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,121.912766829369,121.708890828143,120.679621837721,121.183993230279,119.977347434222
United Kingdom,GBR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,11.9350940580717,12.5555630510538,14.0560721330966,14.5639978719955,15.7421014439638
United Kingdom,GBR,New businesses registered (number),IC.BUS.NREG,492754,522439,585872,611478,663616
United Kingdom,GBR,Number of visits or required meetings with tax officials,IC.TAX.METG,..,..,..,..,..
United Kingdom,GBR,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,7.83300018310547,7.91400003433228,8.64700031280518,8.70600032806396,9.07199954986572
United Kingdom,GBR,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,15.2449998855591,15.2419996261597,15.6260004043579,15.3620004653931,15.8179998397827
United Kingdom,GBR,"Own-account workers, total (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.ZS,11.8090000152588,11.8339996337891,12.3780002593994,12.2650003433228,12.6750001907349
United Kingdom,GBR,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,10077435197.2653,10528125661.6366,11571027572.4211,10705712114.4564,10190899107.2853
United Kingdom,GBR,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,3168822670.73191,3092589687.8893,3154048672.69099,3019390363.59653,2725130995.31151
United Kingdom,GBR,Population ages 0-14 (% of total),SP.POP.0014.TO.ZS,17.5698397191112,17.5378609680434,17.5364818883861,17.5846735053002,17.618799580608
United Kingdom,GBR,"Population ages 0-14, total",SP.POP.0014.TO,11192041,11246719,11330875,11452698,11557151
United Kingdom,GBR,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,65.2484228485675,64.9284673484103,64.60664123424,64.2938109774932,64.0307889938457
United Kingdom,GBR,"Population ages 15-64, total",SP.POP.1564.TO,41563441,41637474,41744392,41873827,42001358
United Kingdom,GBR,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,17.1817374323214,17.5336716835463,17.8568768773739,18.1215155172066,18.3504114255463
United Kingdom,GBR,"Population ages 65 and above, total",SP.POP.65UP.TO,10944818,11244033,11537892,11802337,12037056
United Kingdom,GBR,Population density (people per sq. km of land area),EN.POP.DNST,263.30054147894,265.06934237176,267.073781672385,269.205394122267,271.134481048237
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,0.695315842711388,0.669533807456598,0.753349499398544,0.794967909295267,0.714030265261993
United Kingdom,GBR,"Population, total",SP.POP.TOTL,63700300,64128226,64613160,65128861,65595565
United Kingdom,GBR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.2,0.2,0.2,0.2,..
United Kingdom,GBR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..
United Kingdom,GBR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,..,..,..,102.168357849121,..
United Kingdom,GBR,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,..,..,..,102.405166625977,..
United Kingdom,GBR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,102.289558410645,..
United Kingdom,GBR,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,100,100,100,100,100
United Kingdom,GBR,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,0,0,0,0,0
United Kingdom,GBR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.6075,1.65949,1.6813,1.70304,..
United Kingdom,GBR,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,4029.27837,4185.68935,4299.36273,4470.78388,..
United Kingdom,GBR,Rural population,SP.RUR.TOTL,11569885,11477670,11394531,11315488,11226025
United Kingdom,GBR,Rural population (% of total population),SP.RUR.TOTL.ZS,18.163,17.898,17.635,17.374,17.114
United Kingdom,GBR,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.52619934082,107.341743469238,107.557891845703,101.909240722656,..
United Kingdom,GBR,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,106.511360168457,107.221946716309,107.458488464355,101.848808288574,..
United Kingdom,GBR,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,106.54035949707,107.456047058105,107.652778625488,101.966941833496,..
United Kingdom,GBR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,91.955078125,124.538673400879,127.304107666016,125.485496520996,..
United Kingdom,GBR,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.00092995166779,1.04513001441956,1.04024994373322,1.03164005279541,..
United Kingdom,GBR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,91.998893737793,127.353256225586,129.876327514648,127.486679077148,..
United Kingdom,GBR,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,91.9132995605469,121.854148864746,124.85066986084,123.576797485352,..
United Kingdom,GBR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,59.8406791687012,57.6064682006836,57.2700004577637,57.2948913574219,..
United Kingdom,GBR,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.32880997657776,1.32479000091553,1.32334005832672,1.33698999881744,..
United Kingdom,GBR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,68.4449462890625,65.8240737915039,65.4251327514648,65.7617568969727,..
United Kingdom,GBR,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,51.5083694458008,49.6864891052246,49.4393997192383,49.1863594055176,..
United Kingdom,GBR,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,9.73600006103516,9.85799980163574,10.5380001068115,10.4530000686646,10.9049997329712
United Kingdom,GBR,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,19.0510005950928,18.9169998168945,19.4939994812012,19.0750007629395,19.5030002593994
United Kingdom,GBR,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,14.7320003509521,14.7040004730225,15.3249998092651,15.0629997253418,15.4980001449585
United Kingdom,GBR,Tax payments (number),IC.TAX.PAYM,8,8,8,8,8
United Kingdom,GBR,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,25.2379355872361,25.2251856433525,24.9209335340887,25.159723137737,25.5971162999647
United Kingdom,GBR,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,46.8444638809732,46.2474411029553,45.5998409831088,45.8389186891442,46.596265851625
United Kingdom,GBR,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,1077.2305,1207.31624,1248.42557,1346.03121,..
United Kingdom,GBR,Telephone lines (per 100 people),IT.MLT.MAIN.P2,51.6688256698448,51.6449253424021,51.1231751057737,50.7843744705421,50.9407788653391
United Kingdom,GBR,Time required to enforce a contract (days),IC.LGL.DURS,437,437,437,437,437
United Kingdom,GBR,Time required to obtain an operating license (days),IC.FRM.DURS,..,..,..,..,..
United Kingdom,GBR,Time required to register property (days),IC.PRP.DURS,28.5,21.5,21.5,21.5,21.5
United Kingdom,GBR,Time required to start a business (days),IC.REG.DURS,11.5,11.5,6,4.5,4.5
United Kingdom,GBR,Time to prepare and pay taxes (hours),IC.TAX.DURS,110,110,110,110,110
United Kingdom,GBR,Time to resolve insolvency (years),IC.ISV.DURS,1,1,1,1,1
United Kingdom,GBR,"Total employment, total (ages 15+)",SL.EMP.TOTL,29975391,30378310,31118452,31637269,32072880
United Kingdom,GBR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,4.26310014724731,3.66960000991821,3.18269991874695,2.93849992752075,3.08850002288818
United Kingdom,GBR,"Unemployment with advanced education, female (% of female labor force with advanced education)",SL.UEM.ADVN.FE.ZS,4.30849981307983,4.19490003585815,3.15879988670349,2.94829988479614,2.76609992980957
United Kingdom,GBR,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,4.28620004653931,3.93230009078979,3.17070007324219,2.94339990615845,2.92720007896423
United Kingdom,GBR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,8.28509998321533,8.04450035095215,6.79360008239746,6.04180002212524,5.33400011062622
United Kingdom,GBR,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",SL.UEM.INTM.FE.ZS,8.79459953308105,8.39939975738525,6.89039993286133,5.90829992294312,5.35430002212524
United Kingdom,GBR,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",SL.UEM.INTM.MA.ZS,8.56620025634766,8.24139976501465,6.84749984741211,5.96799993515015,5.3452000617981
United Kingdom,GBR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.38700008392334,7.03999996185303,5.82000017166138,5.1230001449585,4.67600011825562
United Kingdom,GBR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.31999969482422,7.9520001411438,6.36100006103516,5.45300006866455,4.92700004577637
United Kingdom,GBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.8899998664856,7.53000020980835,6.1100001335144,5.30000019073486,4.80999994277954
United Kingdom,GBR,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,18.2159996032715,18.1410007476807,14.7930002212524,12.9320001602173,11.076000213623
United Kingdom,GBR,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,23.875,22.9659996032715,18.9209995269775,16.1749992370605,14.7620000839233
United Kingdom,GBR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,21.2099990844727,20.6800003051758,16.9599990844727,14.6300001144409,12.9899997711182
United Kingdom,GBR,Urban population,SP.URB.TOTL,52130415,52650556,53218629,53813373,54369540
United Kingdom,GBR,Urban population (% of total),SP.URB.TOTL.IN.ZS,81.837,82.102,82.365,82.626,82.886
United Kingdom,GBR,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,8.30200019478798,8.41400003433228,9.09200030565262,9.1010003387928,9.50099954009056
United Kingdom,GBR,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",SL.EMP.VULN.MA.ZS,15.5369998812676,15.5109996199608,15.9610004127025,15.6480004787445,16.1569998264313
United Kingdom,GBR,"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",SL.EMP.VULN.ZS,12.1830000281334,12.2109996378422,12.7640002667904,12.6020003557206,13.0560002028942
United Kingdom,GBR,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,90.2639999389648,90.1419982910156,89.4619979858398,89.5469970703125,89.0950012207031
United Kingdom,GBR,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,80.9489974975586,81.0830001831055,80.5059967041016,80.9250030517578,80.4970016479492
United Kingdom,GBR,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,85.2679977416992,85.2959976196289,84.6750030517578,84.9369964599609,84.5019989013672
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100
United States,USA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,27.919,26.093,24.267,22.441,20.615
United States,USA,Age dependency ratio (% of working-age population),SP.POP.DPND,50.0098349319469,50.3196749076148,50.7077211515286,51.1789017097804,51.6523481467354
United States,USA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,1.20242882579074,1.38033311771482,1.2176169375845,1.06993627844907,1.01445991363515
United States,USA,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-8.12108471416364,19.3914551815584,1.22867030483627,8.10370911929388,11.2814705869709
United States,USA,"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,148043922600,176751793500,178923490300,193422929500,215243880400
United States,USA,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,9864360,9745498,9556324,9498668,9640591
United States,USA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..
United States,USA,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,..,..
United States,USA,Consumer price index (2010 = 100),FP.CPI.TOTL,105.291504532867,106.833848874866,108.566932118964,108.695721960693,110.06700893427
United States,USA,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,0.0970000028610229,0.090999998152256,0.0850000008940697,0.0970000028610229,0.0829999968409538
United States,USA,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,0.0719999969005585,0.0649999976158142,0.0509999990463257,0.0549999997019768,0.0520000010728836
United States,USA,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,0.0839999988675117,0.0769999995827675,0.0670000016689301,0.0740000009536743,0.0659999996423721
United States,USA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,..,..,..,..,..
United States,USA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,..,..,..,..,..
United States,USA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,..,..,..,..,..
United States,USA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,..,..,..,..,..
United States,USA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,..,..,..,..,..
United States,USA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,..,..,..,..,..
United States,USA,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,..,..,..,..,..
United States,USA,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,..,8,8,8,8
United States,USA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,233.517842349451,247.462286242368,250.60130954964,235.954606351769,241.891277885599
United States,USA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,179.064858472631,192.529454296889,194.231613856856,188.203731319098,192.165499849647
United States,USA,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,..,..,..,..,..
United States,USA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,12959.414620833,12996.8454897102,12984.3331070206,..,..
United States,USA,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,2.15599989891052,2.09299993515015,2.10400009155273,2.15000009536743,2.15000009536743
United States,USA,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,5.14400005340576,5.08400011062622,5.05600023269653,5.02099990844727,4.96500015258789
United States,USA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.76799988746643,3.70600008964539,3.69799995422363,3.70300006866455,3.67300009727478
United States,USA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.567999958992,1.51400005817413,1.56200003623962,1.66299998760223,1.6599999666214
United States,USA,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,0.845000028610229,0.776000022888184,0.811999976634979,0.864000022411346,0.88400000333786
United States,USA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,2.18499994277954,2.14299988746643,2.20000004768372,2.34100008010864,2.31800007820129
United States,USA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.5,18.753999710083,18.9950008392334,18.8509998321533,18.7910003662109
United States,USA,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,8.23600006103516,8.25300025939941,8.4069995880127,8.38199996948242,8.25100040435791
United States,USA,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,27.2639999389648,27.7159996032715,28.0149993896484,27.7329998016357,27.7280006408691
United States,USA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,79.9329986572266,79.7320022583008,79.443000793457,79.4860000610352,79.5490036010742
United States,USA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,90.9199981689453,90.9710006713867,90.7809982299805,90.7539978027344,90.8649978637695
United States,USA,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,70.5510025024414,70.140998840332,69.7839965820313,69.9260025024414,69.9530029296875
United States,USA,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,197.6809589,202.0151602,207.2508754,192.1649329,186.0306196
United States,USA,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,148.0578946,151.886463,156.9500533,155.2834376,155.0390891
United States,USA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.6066084998349,13.6393115137468,13.6200439199663,12.4990439118459,11.8906224202293
United States,USA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.41732603779464,3.48132563789541,4.27456574544003,0.40998561374596,-0.328764881067443
United States,USA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.8805,1.8575,1.8625,1.8435,1.8
United States,USA,Fixed broadband Internet subscribers (per 100 people),IT.NET.BBND.P2,29.5255477705756,30.4344969394303,30.7850862035448,31.9483223601855,33.0023993914823
United States,USA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.54961961293709,1.72621218311074,1.36366956591693,2.79327293615472,2.57411282734144
United States,USA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,2.3350915847506,2.3532672314925,1.94433441787683,1.71702395391263,1.67297064749476
United States,USA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,10.2660131159082,10.9761680045297,11.1563736099247,8.17133468780365,7.71591955385221
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.22403085385714,1.67733152992453,2.56919359418927,2.86158702527237,1.48527919319146
United States,USA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,49498.3909155226,49971.9513571108,50871.674083306,51933.4048064982,52319.1633505427
United States,USA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,50520.348289879,51003.6859904151,51921.9846391384,53005.6361464627,53399.3591673623
United States,USA,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,109145.90625,109761.046875,110433.640625,111580.2109375,111587.1484375
United States,USA,GINI index (World Bank estimate),SI.POV.GINI,..,41,..,..,41.5
United States,USA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.19485998153687,4.94378995895386,4.98948001861572,..,..
United States,USA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.350606350689,19.762260074983,20.1448058652222,20.4279974839843,19.6887858583933
United States,USA,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,6.92784676660317,3.95571270178421,4.30603405209509,4.59722005621886,-1.38428056056162
United States,USA,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,15.3460901731356,15.8643459429122,..,..,..
United States,USA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,17.776885094684,17.818696866679,18.229382922769,18.9915245249453,19.9587212229637
United States,USA,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,12.813279788,12.9609184364,12.8642012837,13.7811887363,14.0550902904
United States,USA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.1080190315783,16.5869465309834,16.5436176586243,15.3909939751822,14.6892999668447
United States,USA,Individuals using the Internet (% of population),IT.NET.USER.ZS,74.7,71.4,73,74.5542024462761,76.176736982841
United States,USA,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,19.9115840511338,20.0656270487578,20.2282668494571,19.4418559058986,18.8804339773336
United States,USA,"Industry, value added (annual % growth)",NV.IND.TOTL.KD.ZG,2.07447923381785,2.47773907393723,2.20950191571933,1.91670777710695,0.121771667470867
United States,USA,"Industry, value added (constant 2005 US$)",NV.IND.TOTL.KD,3044693740900,3120133307400,3189072712600,3250197917300,3254155737500
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.069337265,1.464832656,1.622222977,0.118627136,1.261583206
United States,USA,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,..,..,..,..,..
United States,USA,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,14.4906535240608,..
United States,USA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,56.7000007629395,56.2919998168945,56.1100006103516,55.8320007324219,55.9900016784668
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,69.3470001220703,68.9879989624023,68.5429992675781,68.4290008544922,68.5579986572266
United States,USA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,62.8979988098145,62.5169982910156,62.2089996337891,62.0139999389648,62.1599998474121
United States,USA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,71.4899978637695,70.9560012817383,70.3853988647461,69.7203979492188,69.4046020507813
United States,USA,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,80.252799987793,79.548698425293,78.9281997680664,78.5987014770508,78.3363037109375
United States,USA,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,75.5871963500977,74.9710006713867,74.3520965576172,73.8436965942383,73.5598983764648
United States,USA,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,29.1690006256104,28.2607002258301,28.5981006622314,28.7518997192383,29.3010005950928
United States,USA,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,52.3723983764648,52.8042984008789,52.6837005615234,52.8846015930176,52.8143005371094
United States,USA,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,40.8730010986328,40.7948989868164,40.8452987670898,41.0429000854492,41.2580986022949
United States,USA,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,51.8194007873535,51.0561981201172,50.627799987793,50.2355995178223,50.2513999938965
United States,USA,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,66.1960983276367,65.6336975097656,64.991096496582,64.7049026489258,64.8928985595703
United States,USA,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,58.8539009094238,58.1940994262695,57.7075004577637,57.3680000305176,57.4766998291016
United States,USA,"Labor force, total",SL.TLF.TOTL.IN,158429022,159007112,159800262,160838830,162776841
United States,USA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,81.2,81.2,81.3,81.2,81.2
United States,USA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,76.4,76.4,76.5,76.3,76.3
United States,USA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0269979172134554,0.0266245082147899,0.0263129283690434,0.0261155611660945,..
